id,qb,p1,p2,opp_p1,sal,proj,actual,diff
52326,Baker Mayfield,Jarvis Landry,David Njoku,Tyler Boyd,26000,46.6,34.18,0.733476395
52176,Andy Dalton,Tyler Boyd,Tyler Eifert,Albert Wilson,23500,43.1,91.14,2.114617169
52181,Andy Dalton,Tyler Boyd,Tyler Eifert,Mike Gesicki,23400,42.8,102.04,2.38411215
51763,Jared Goff,Robert Woods,Cooper Kupp,Stefon Diggs,27800,53.5,81.24,1.518504673
51765,Jared Goff,Robert Woods,Cooper Kupp,John Brown,27300,52.3,68.34,1.306692161
51767,Jared Goff,Robert Woods,Tyler Higbee,Stefon Diggs,26800,50.9,67.04,1.317092338
51772,Jared Goff,Cooper Kupp,Tyler Higbee,Stefon Diggs,27300,50.9,69.34,1.362278978
51773,Jared Goff,Cooper Kupp,Tyler Higbee,John Brown,26800,49.7,56.44,1.135613682
51770,Jared Goff,Robert Woods,Tyler Higbee,John Brown,26300,49.7,54.14,1.089336016
52569,Jared Goff,Cooper Kupp,Josh Reynolds,Vance McDonald,27000,47.5,14.92,0.314105263
52577,Jared Goff,Cooper Kupp,Gerald Everett,Diontae Johnson,26600,47.4,24.92,0.525738397
52582,Jared Goff,Cooper Kupp,Gerald Everett,Vance McDonald,27500,46.4,19.32,0.41637931
52637,Ryan Tannehill,A.J. Brown,Adam Humphries,Sammy Watkins,24400,45.4,37.54,0.826872247
52644,Ryan Tannehill,A.J. Brown,Jonnu Smith,Sammy Watkins,24200,45.1,33.74,0.748115299
52655,Ryan Tannehill,A.J. Brown,Tajae Sharpe,Sammy Watkins,23800,44.7,31.24,0.698881432
52321,Baker Mayfield,Odell Beckham Jr.,David Njoku,Auden Tate,24800,43.7,20.88,0.477803204
52328,Baker Mayfield,Jarvis Landry,David Njoku,Auden Tate,25200,43.4,25.58,0.589400922
50678,Andy Dalton,Amari Cooper,CeeDee Lamb,Sterling Shepard,25400,49.7,57.32,1.15331992
50670,Andy Dalton,Amari Cooper,Michael Gallup,Sterling Shepard,25500,49.7,57.12,1.149295775
50679,Andy Dalton,Amari Cooper,CeeDee Lamb,Darius Slayton,24900,48.8,30.92,0.633606557
50672,Andy Dalton,Amari Cooper,Michael Gallup,Darius Slayton,25000,48.8,30.72,0.629508197
50692,Andy Dalton,Michael Gallup,CeeDee Lamb,Sterling Shepard,24900,48.4,57.12,1.180165289
50694,Andy Dalton,Michael Gallup,CeeDee Lamb,Darius Slayton,24400,47.5,30.72,0.646736842
50674,Andy Dalton,Amari Cooper,Michael Gallup,Evan Engram,25400,47.4,30.22,0.637552743
50683,Andy Dalton,Amari Cooper,CeeDee Lamb,Evan Engram,25300,47.4,30.42,0.641772152
51294,Drew Lock,Noah Fant,Jerry Jeudy,Hayden Hurst,24300,47.1,67.92,1.442038217
50527,Tua Tagovailoa,DeVante Parker,Mike Gesicki,Tyler Boyd,25800,46.9,54.64,1.165031983
50532,Tua Tagovailoa,DeVante Parker,Mike Gesicki,Tee Higgins,25600,46.7,49.04,1.050107066
51303,Drew Lock,Noah Fant,Tim Patrick,Hayden Hurst,23900,46.3,56.82,1.227213823
50547,Baker Mayfield,Jarvis Landry,Rashard Higgins,Anthony Firkser,23100,46.1,71.5,1.550976139
50686,Andy Dalton,Amari Cooper,Dalton Schultz,Sterling Shepard,24400,46.1,60.72,1.317136659
50696,Andy Dalton,Michael Gallup,CeeDee Lamb,Evan Engram,24800,46.1,30.22,0.655531453
51296,Drew Lock,Noah Fant,Jerry Jeudy,Russell Gage,24100,45.7,60.32,1.319912473
51317,Drew Lock,Jerry Jeudy,Tim Patrick,Hayden Hurst,23800,45.7,72.82,1.593435449
50689,Andy Dalton,Amari Cooper,Dalton Schultz,Darius Slayton,23900,45.2,34.32,0.759292035
51307,Drew Lock,Noah Fant,Tim Patrick,Russell Gage,23700,44.9,49.22,1.096213808
50704,Andy Dalton,CeeDee Lamb,Dalton Schultz,Sterling Shepard,23800,44.8,60.72,1.355357143
50698,Andy Dalton,Michael Gallup,Dalton Schultz,Sterling Shepard,23900,44.8,60.52,1.350892857
50559,Baker Mayfield,Jarvis Landry,Austin Hooper,Anthony Firkser,23000,44.5,56.4,1.26741573
51320,Drew Lock,Jerry Jeudy,Tim Patrick,Russell Gage,23600,44.3,65.22,1.472234763
50700,Andy Dalton,Michael Gallup,Dalton Schultz,Darius Slayton,23400,43.9,34.12,0.777220957
50705,Andy Dalton,CeeDee Lamb,Dalton Schultz,Darius Slayton,23300,43.9,34.32,0.781776765
50690,Andy Dalton,Amari Cooper,Dalton Schultz,Evan Engram,24300,43.8,33.82,0.772146119
52075,Philip Rivers,T.Y. Hilton,Parris Campbell,Chris Conley,23700,43.1,36.22,0.84037123
52056,Philip Rivers,T.Y. Hilton,Michael Pittman Jr.,Chris Conley,23800,43.1,27.22,0.631554524
52062,Philip Rivers,T.Y. Hilton,Michael Pittman Jr.,Laviska Shenault Jr.,23300,42.9,38.32,0.893240093
52078,Philip Rivers,T.Y. Hilton,Parris Campbell,Laviska Shenault Jr.,23200,42.9,47.32,1.103030303
52023,Aaron Rodgers,Davante Adams,Robert Tonyan,Irv Smith Jr.,24500,42.7,66.96,1.568149883
50702,Andy Dalton,Michael Gallup,Dalton Schultz,Evan Engram,23800,42.5,33.62,0.791058824
50706,Andy Dalton,CeeDee Lamb,Dalton Schultz,Evan Engram,23700,42.5,33.82,0.795764706
52094,Philip Rivers,T.Y. Hilton,Jack Doyle,Chris Conley,23900,42.3,31.62,0.74751773
52099,Philip Rivers,T.Y. Hilton,Jack Doyle,Laviska Shenault Jr.,23400,42.1,42.72,1.014726841
52082,Philip Rivers,T.Y. Hilton,Parris Campbell,Tyler Eifert,23200,40.4,36.42,0.901485149
52065,Philip Rivers,T.Y. Hilton,Michael Pittman Jr.,Tyler Eifert,23300,40.4,27.42,0.678712871
52105,Philip Rivers,T.Y. Hilton,Jack Doyle,Tyler Eifert,23400,39.6,31.82,0.803535354
51666,Ryan Tannehill,Corey Davis,Jonnu Smith,DJ Chark Jr.,23500,46.4,70.66,1.522844828
51673,Ryan Tannehill,Corey Davis,Adam Humphries,DJ Chark Jr.,23300,46.4,61.56,1.326724138
52298,Sam Darnold,Jamison Crowder,Robby Anderson,Tyrell Williams,25700,49.6,50.4,1.016129032
52300,Sam Darnold,Jamison Crowder,Robby Anderson,Darren Waller,25500,48.9,53.2,1.08793456
52302,Sam Darnold,Jamison Crowder,Demaryius Thomas,Tyrell Williams,25500,48.7,37,0.759753593
52307,Sam Darnold,Jamison Crowder,Ryan Griffin,Tyrell Williams,25900,48.3,42.6,0.881987578
52304,Sam Darnold,Jamison Crowder,Demaryius Thomas,Darren Waller,25300,48,39.8,0.829166667
52309,Sam Darnold,Jamison Crowder,Ryan Griffin,Darren Waller,25700,47.6,45.4,0.953781513
52142,Teddy Bridgewater,DJ Moore,Curtis Samuel,Darren Waller,26200,47.6,41.1,0.863445378
52147,Teddy Bridgewater,DJ Moore,Curtis Samuel,Henry Ruggs III,24500,47.6,41.7,0.87605042
52156,Teddy Bridgewater,DJ Moore,Robby Anderson,Darren Waller,26300,47.4,56.8,1.198312236
52164,Teddy Bridgewater,DJ Moore,Robby Anderson,Henry Ruggs III,24600,47.4,57.4,1.210970464
52151,Teddy Bridgewater,DJ Moore,Curtis Samuel,Bryan Edwards,23900,46.4,35,0.754310345
52168,Teddy Bridgewater,DJ Moore,Robby Anderson,Bryan Edwards,24000,46.2,50.7,1.097402597
52174,Teddy Bridgewater,DJ Moore,Ian Thomas,Darren Waller,25800,45.4,36.9,0.81277533
52177,Teddy Bridgewater,DJ Moore,Ian Thomas,Henry Ruggs III,24100,45.4,37.5,0.825991189
52182,Teddy Bridgewater,DJ Moore,Ian Thomas,Bryan Edwards,23500,44.2,30.8,0.696832579
53231,Matt Ryan,Julio Jones,Calvin Ridley,Adam Thielen,30400,54.4,58.86,1.081985294
52359,Kirk Cousins,Stefon Diggs,Adam Thielen,Keenan Allen,29700,53.3,41.58,0.78011257
53232,Matt Ryan,Julio Jones,Calvin Ridley,Stefon Diggs,30200,51.8,51.76,0.999227799
52360,Kirk Cousins,Stefon Diggs,Adam Thielen,Hunter Henry,29300,51,29.08,0.570196078
53234,Matt Ryan,Julio Jones,Austin Hooper,Adam Thielen,29400,50.8,56.66,1.115354331
52361,Kirk Cousins,Stefon Diggs,Adam Thielen,Mike Williams,29100,50.7,42.28,0.833925049
53219,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,Christian Kirk,25600,49.5,56.2,1.135353535
53217,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,Larry Fitzgerald,25500,49.5,69.1,1.395959596
52362,Kirk Cousins,Stefon Diggs,Kyle Rudolph,Keenan Allen,27100,48.8,43.38,0.888934426
51353,Daniel Jones,Darius Slayton,Sterling Shepard,Terry McLaurin,25500,52.2,43.88,0.840613027
51371,Daniel Jones,Darius Slayton,Evan Engram,Terry McLaurin,25500,50.4,48.48,0.961904762
53235,Matt Ryan,Julio Jones,Austin Hooper,Stefon Diggs,29200,48.2,49.56,1.028215768
53233,Matt Ryan,Julio Jones,Calvin Ridley,Kyle Rudolph,28100,47.2,47.06,0.997033898
53221,Matthew Stafford,Kenny Golladay,T.J. Hockenson,Larry Fitzgerald,24300,44.3,83.2,1.878103837
53222,Matthew Stafford,Kenny Golladay,T.J. Hockenson,Christian Kirk,24400,44.3,70.3,1.586907449
53237,Matt Ryan,Julio Jones,Austin Hooper,Kyle Rudolph,27100,43.6,44.86,1.028899083
53224,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Larry Fitzgerald,23500,43.3,79,1.82448037
53226,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Christian Kirk,23600,43.3,66.1,1.526558891
51382,Daniel Jones,Sterling Shepard,Evan Engram,Terry McLaurin,25100,50.1,55.88,1.115369261
52368,Kirk Cousins,Adam Thielen,Kyle Rudolph,Keenan Allen,26700,46.9,37.88,0.807675906
52364,Kirk Cousins,Stefon Diggs,Kyle Rudolph,Hunter Henry,26700,46.5,30.88,0.664086022
52366,Kirk Cousins,Stefon Diggs,Kyle Rudolph,Mike Williams,26500,46.2,44.08,0.954112554
51361,Daniel Jones,Darius Slayton,Sterling Shepard,Steven Sims Jr.,22900,45.6,23.78,0.521491228
51367,Daniel Jones,Darius Slayton,Sterling Shepard,Logan Thomas,23300,44.9,27.18,0.605345212
52370,Kirk Cousins,Adam Thielen,Kyle Rudolph,Hunter Henry,26300,44.6,25.38,0.569058296
52371,Kirk Cousins,Adam Thielen,Kyle Rudolph,Mike Williams,26100,44.3,38.58,0.870880361
51374,Daniel Jones,Darius Slayton,Evan Engram,Steven Sims Jr.,22900,43.8,28.38,0.647945205
51385,Daniel Jones,Sterling Shepard,Evan Engram,Steven Sims Jr.,22500,43.5,35.78,0.822528736
51677,Ryan Tannehill,Corey Davis,Adam Humphries,Laviska Shenault Jr.,21500,43.5,59.86,1.376091954
51669,Ryan Tannehill,Corey Davis,Jonnu Smith,Laviska Shenault Jr.,21700,43.5,68.96,1.585287356
51378,Daniel Jones,Darius Slayton,Evan Engram,Logan Thomas,23300,43.1,31.78,0.737354988
51390,Daniel Jones,Sterling Shepard,Evan Engram,Logan Thomas,22900,42.8,39.18,0.915420561
53192,Jimmy Garoppolo,George Kittle,Marquise Goodwin,Tyler Boyd,25600,48.9,62.94,1.287116564
52206,Kirk Cousins,Adam Thielen,Olabisi Johnson,Davante Adams,26900,50.9,92.46,1.816502947
53194,Jimmy Garoppolo,George Kittle,Marquise Goodwin,John Ross III,25700,47.4,64.94,1.370042194
52220,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Davante Adams,26800,49.7,86.96,1.749698189
52210,Kirk Cousins,Adam Thielen,Olabisi Johnson,Allen Lazard,24400,44.2,74.06,1.675565611
52376,Kyle Allen,DJ Moore,Curtis Samuel,Tyler Lockett,26400,52.5,66.78,1.272
52377,Kyle Allen,DJ Moore,Curtis Samuel,DK Metcalf,25800,51.7,55.38,1.071179884
52379,Kyle Allen,DJ Moore,Ian Thomas,Tyler Lockett,26100,50,56.18,1.1236
53188,Kirk Cousins,Adam Thielen,Stefon Diggs,Tyrell Williams,27100,53.7,45.06,0.839106145
53190,Kirk Cousins,Adam Thielen,Stefon Diggs,Darren Waller,26800,52.8,55.26,1.046590909
52381,Kyle Allen,DJ Moore,Ian Thomas,DK Metcalf,25500,49.2,44.78,0.910162602
50610,Andy Dalton,Amari Cooper,CeeDee Lamb,Tee Higgins,26000,50.6,42.9,0.847826087
50613,Andy Dalton,Amari Cooper,CeeDee Lamb,Tyler Boyd,26300,50.2,42.3,0.842629482
50616,Andy Dalton,Amari Cooper,Michael Gallup,Tee Higgins,25300,50,39.1,0.782
50623,Andy Dalton,Amari Cooper,Michael Gallup,Tyler Boyd,25600,49.6,38.5,0.776209677
51856,Baker Mayfield,Odell Beckham Jr.,Jarvis Landry,Tyler Boyd,25200,51.6,61.48,1.191472868
51857,Baker Mayfield,Odell Beckham Jr.,Jarvis Landry,Tee Higgins,24900,51.5,55.54,1.078446602
51859,Baker Mayfield,Odell Beckham Jr.,Jarvis Landry,A.J. Green,24800,49.1,50.94,1.037474542
50636,Andy Dalton,CeeDee Lamb,Michael Gallup,Tee Higgins,24500,48.6,33.1,0.681069959
52378,Kyle Allen,DJ Moore,Curtis Samuel,Jacob Hollister,25200,48.4,48.58,1.003719008
50638,Andy Dalton,CeeDee Lamb,Michael Gallup,Tyler Boyd,24800,48.2,32.5,0.674273859
53191,Kirk Cousins,Adam Thielen,Kyle Rudolph,Tyrell Williams,25200,47.9,43.66,0.911482255
50627,Andy Dalton,Amari Cooper,Dalton Schultz,Tee Higgins,25100,47.3,40.7,0.860465116
51863,Baker Mayfield,Odell Beckham Jr.,David Njoku,Tyler Boyd,24200,47,62.02,1.319574468
53193,Kirk Cousins,Adam Thielen,Kyle Rudolph,Darren Waller,24900,47,53.86,1.145957447
51865,Baker Mayfield,Odell Beckham Jr.,David Njoku,Tee Higgins,23900,46.9,56.08,1.195735608
50632,Andy Dalton,Amari Cooper,Dalton Schultz,Tyler Boyd,25400,46.9,40.1,0.855010661
51872,Baker Mayfield,Odell Beckham Jr.,Harrison Bryant,Tyler Boyd,24100,46.8,72.62,1.551709402
51874,Baker Mayfield,Odell Beckham Jr.,Harrison Bryant,Tee Higgins,23800,46.7,66.68,1.427837259
53195,Kirk Cousins,Stefon Diggs,Kyle Rudolph,Tyrell Williams,24900,46.4,27.56,0.593965517
50641,Andy Dalton,CeeDee Lamb,Dalton Schultz,Tee Higgins,24300,45.9,34.7,0.755991285
52383,Kyle Allen,DJ Moore,Ian Thomas,Jacob Hollister,24900,45.9,37.98,0.82745098
50643,Andy Dalton,CeeDee Lamb,Dalton Schultz,Tyler Boyd,24600,45.5,34.1,0.749450549
53197,Kirk Cousins,Stefon Diggs,Kyle Rudolph,Darren Waller,24600,45.5,37.76,0.82989011
50647,Andy Dalton,Michael Gallup,Dalton Schultz,Tee Higgins,23600,45.3,30.9,0.682119205
50651,Andy Dalton,Michael Gallup,Dalton Schultz,Tyler Boyd,23900,44.9,30.3,0.674832962
51861,Baker Mayfield,Odell Beckham Jr.,Jarvis Landry,Drew Sample,23900,44.9,46.94,1.045434298
51867,Baker Mayfield,Odell Beckham Jr.,David Njoku,A.J. Green,23800,44.5,51.48,1.156853933
51876,Baker Mayfield,Odell Beckham Jr.,Harrison Bryant,A.J. Green,23700,44.3,62.08,1.401354402
53196,Jimmy Garoppolo,George Kittle,Marquise Goodwin,Tyler Eifert,24200,43.3,54.14,1.25034642
52226,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Allen Lazard,24300,43,68.56,1.594418605
52215,Kirk Cousins,Adam Thielen,Olabisi Johnson,Robert Tonyan,23100,40.6,57.86,1.425123153
51870,Baker Mayfield,Odell Beckham Jr.,David Njoku,Drew Sample,22900,40.3,47.48,1.178163772
51878,Baker Mayfield,Odell Beckham Jr.,Harrison Bryant,Drew Sample,22800,40.1,58.08,1.448379052
52229,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Robert Tonyan,23000,39.4,52.36,1.32893401
52388,Matt Ryan,Julio Jones,Austin Hooper,George Kittle,28500,52.9,74.4,1.406427221
52389,Matt Ryan,Julio Jones,Austin Hooper,Emmanuel Sanders,28200,52.2,56.4,1.08045977
52390,Matt Ryan,Julio Jones,Austin Hooper,Deebo Samuel,27800,51.9,58.7,1.131021195
53206,Kyle Allen,DJ Moore,Curtis Samuel,Larry Fitzgerald,24200,53.6,63.14,1.177985075
53211,Kyle Allen,DJ Moore,Curtis Samuel,Christian Kirk,24200,52,61.94,1.191153846
51682,Philip Rivers,T.Y. Hilton,Parris Campbell,Adam Thielen,26000,51.3,21.46,0.418323587
53212,Kyle Allen,DJ Moore,Greg Olsen,Larry Fitzgerald,24500,51.2,71.84,1.403125
53214,Kyle Allen,Curtis Samuel,Greg Olsen,Larry Fitzgerald,23800,50.7,72.74,1.434714004
53213,Kyle Allen,DJ Moore,Greg Olsen,Christian Kirk,24500,49.6,70.64,1.424193548
53215,Kyle Allen,Curtis Samuel,Greg Olsen,Christian Kirk,23800,49.1,71.54,1.457026477
51691,Philip Rivers,T.Y. Hilton,Mo Alie-Cox,Adam Thielen,24700,46.8,34.36,0.734188034
53104,Jameis Winston,Mike Evans,Chris Godwin,Cooper Kupp,29300,57.5,104.8,1.822608696
51705,Philip Rivers,Parris Campbell,Mo Alie-Cox,Adam Thielen,23700,45.7,30.76,0.673085339
53107,Jameis Winston,Mike Evans,Chris Godwin,Brandin Cooks,29600,56.5,92.5,1.637168142
53109,Jameis Winston,Mike Evans,Chris Godwin,Robert Woods,29400,55.8,105.3,1.887096774
53111,Jameis Winston,Mike Evans,O.J. Howard,Cooper Kupp,28100,52.9,74.4,1.406427221
53113,Jameis Winston,Mike Evans,O.J. Howard,Brandin Cooks,28400,51.9,62.1,1.196531792
53119,Jameis Winston,Chris Godwin,O.J. Howard,Cooper Kupp,27500,51.6,92.7,1.796511628
53116,Jameis Winston,Mike Evans,O.J. Howard,Robert Woods,28200,51.2,74.9,1.462890625
53121,Jameis Winston,Chris Godwin,O.J. Howard,Brandin Cooks,27800,50.6,80.4,1.588932806
53124,Jameis Winston,Chris Godwin,O.J. Howard,Robert Woods,27600,49.9,93.2,1.867735471
51683,Philip Rivers,T.Y. Hilton,Parris Campbell,Olabisi Johnson,23600,45.3,19.76,0.436203091
51686,Philip Rivers,T.Y. Hilton,Parris Campbell,Irv Smith Jr.,23300,43.9,17.66,0.402277904
51696,Philip Rivers,T.Y. Hilton,Mo Alie-Cox,Olabisi Johnson,22300,40.8,32.66,0.800490196
51708,Philip Rivers,Parris Campbell,Mo Alie-Cox,Olabisi Johnson,21300,39.7,29.06,0.731989924
51700,Philip Rivers,T.Y. Hilton,Mo Alie-Cox,Irv Smith Jr.,22000,39.4,30.56,0.775634518
51711,Philip Rivers,Parris Campbell,Mo Alie-Cox,Irv Smith Jr.,21000,38.3,26.96,0.703916449
52317,Andy Dalton,Tyler Boyd,John Ross III,Jarvis Landry,25500,50.1,46.2,0.922155689
51684,Derek Carr,Darren Waller,Hunter Renfrow,Tyreek Hill,27000,54.7,59.78,1.092870201
51687,Derek Carr,Darren Waller,Hunter Renfrow,Travis Kelce,26600,53,63.78,1.203396226
52318,Andy Dalton,Tyler Boyd,John Ross III,Odell Beckham Jr.,25300,48.4,46.6,0.962809917
52322,Andy Dalton,Tyler Boyd,Tyler Eifert,Jarvis Landry,25000,47.2,45.6,0.966101695
52325,Andy Dalton,Tyler Boyd,Tyler Eifert,Odell Beckham Jr.,24800,45.5,46,1.010989011
52453,Philip Rivers,Keenan Allen,Hunter Henry,Stefon Diggs,28300,53.2,37.58,0.706390977
52459,Philip Rivers,Keenan Allen,Mike Williams,Stefon Diggs,28100,52.9,50.78,0.959924386
52455,Philip Rivers,Keenan Allen,Hunter Henry,Adam Thielen,27900,51.3,32.08,0.625341131
52462,Philip Rivers,Keenan Allen,Mike Williams,Adam Thielen,27700,51,45.28,0.887843137
53198,Andy Dalton,Tyler Boyd,John Ross III,George Kittle,26900,52.5,62.94,1.198857143
52196,Gardner Minshew II,DJ Chark Jr.,Chris Conley,Julio Jones,26900,52.2,51.84,0.993103448
52203,Gardner Minshew II,DJ Chark Jr.,Dede Westbrook,Julio Jones,26800,51.7,40.74,0.788007737
51726,Jared Goff,Robert Woods,Cooper Kupp,Zach Ertz,27500,51.1,51.48,1.007436399
53202,Andy Dalton,Tyler Boyd,Tyler Eifert,George Kittle,25400,48.4,52.14,1.077272727
52200,Gardner Minshew II,DJ Chark Jr.,Chris Conley,Austin Hooper,24900,47.1,41.94,0.89044586
53207,Andy Dalton,John Ross III,Tyler Eifert,George Kittle,25500,46.9,54.14,1.154371002
52204,Gardner Minshew II,DJ Chark Jr.,Dede Westbrook,Austin Hooper,24800,46.6,30.84,0.661802575
52338,Kyle Allen,DJ Moore,Curtis Samuel,Julio Jones,27800,55.5,44.52,0.802162162
52341,Kyle Allen,DJ Moore,Curtis Samuel,Calvin Ridley,26900,53.7,51.52,0.959404097
50713,Teddy Bridgewater,DJ Moore,Curtis Samuel,Emmanuel Sanders,26100,53,50.74,0.957358491
50719,Teddy Bridgewater,DJ Moore,Robby Anderson,Emmanuel Sanders,26600,52.3,40.64,0.777055449
50727,Teddy Bridgewater,Curtis Samuel,Robby Anderson,Emmanuel Sanders,25800,51.7,43.64,0.84410058
50646,Andy Dalton,Amari Cooper,CeeDee Lamb,Adam Thielen,27500,51.6,73.82,1.430620155
52343,Kyle Allen,DJ Moore,Curtis Samuel,Austin Hooper,26600,51.6,39.62,0.767829457
50649,Andy Dalton,Amari Cooper,CeeDee Lamb,Justin Jefferson,26300,51.2,61.62,1.203515625
50714,Teddy Bridgewater,DJ Moore,Curtis Samuel,Jared Cook,25600,50.5,46.24,0.915643564
52345,Kyle Allen,DJ Moore,Ian Thomas,Julio Jones,26000,50.3,53.52,1.064015905
51728,Jared Goff,Robert Woods,Cooper Kupp,DeSean Jackson,26700,50.1,54.18,1.081437126
51732,Jared Goff,Robert Woods,Cooper Kupp,Dallas Goedert,26700,48.6,49.78,1.024279835
52347,Kyle Allen,DJ Moore,Ian Thomas,Calvin Ridley,25100,48.5,60.52,1.247835052
51737,Jared Goff,Robert Woods,Tyler Higbee,Zach Ertz,26100,48,66.88,1.393333333
51746,Jared Goff,Cooper Kupp,Tyler Higbee,Zach Ertz,26600,47.3,67.08,1.418181818
51740,Jared Goff,Robert Woods,Tyler Higbee,DeSean Jackson,25300,47,69.58,1.480425532
51747,Jared Goff,Cooper Kupp,Tyler Higbee,DeSean Jackson,25800,46.3,69.78,1.50712743
51743,Jared Goff,Robert Woods,Tyler Higbee,Dallas Goedert,25300,45.5,65.18,1.432527473
53200,Andy Dalton,Tyler Boyd,John Ross III,Marquise Goodwin,25000,45.4,71.24,1.569162996
52202,Gardner Minshew II,DJ Chark Jr.,Chris Conley,Russell Gage,24000,44.7,38.34,0.857718121
52209,Gardner Minshew II,DJ Chark Jr.,Dede Westbrook,Russell Gage,23900,44.2,27.24,0.616289593
52392,Eli Manning,Darius Slayton,Sterling Shepard,DeVante Parker,25900,51,63.22,1.239607843
52399,Eli Manning,Darius Slayton,Golden Tate,DeVante Parker,26300,50.5,59.22,1.172673267
52410,Eli Manning,Sterling Shepard,Golden Tate,DeVante Parker,25900,50.5,64.72,1.281584158
50653,Andy Dalton,Amari Cooper,Dalton Schultz,Adam Thielen,26700,47.2,69.72,1.477118644
50655,Andy Dalton,Amari Cooper,Dalton Schultz,Justin Jefferson,25500,46.8,57.52,1.229059829
50658,Andy Dalton,CeeDee Lamb,Dalton Schultz,Adam Thielen,25600,46.5,73.22,1.574623656
52349,Kyle Allen,DJ Moore,Ian Thomas,Austin Hooper,24800,46.4,48.62,1.047844828
50661,Andy Dalton,CeeDee Lamb,Dalton Schultz,Justin Jefferson,24400,46.1,61.02,1.323644252
50456,Drew Lock,Tim Patrick,Noah Fant,Mike Williams,24200,46.9,38.36,0.817910448
50460,Drew Lock,Tim Patrick,Noah Fant,Tyron Johnson,24100,46.5,35.06,0.753978495
50721,Teddy Bridgewater,DJ Moore,Robby Anderson,Jared Cook,26100,49.8,36.14,0.725702811
50715,Teddy Bridgewater,DJ Moore,Curtis Samuel,Marquez Callaway,24900,49.4,40.54,0.820647773
50729,Teddy Bridgewater,Curtis Samuel,Robby Anderson,Jared Cook,25300,49.2,39.14,0.795528455
50723,Teddy Bridgewater,DJ Moore,Robby Anderson,Marquez Callaway,25400,48.7,30.44,0.625051335
50732,Teddy Bridgewater,Curtis Samuel,Robby Anderson,Marquez Callaway,24600,48.1,33.44,0.695218295
51694,Derek Carr,Darren Waller,Hunter Renfrow,Mecole Hardman,23900,47.2,48.98,1.037711864
51690,Derek Carr,Darren Waller,Hunter Renfrow,Sammy Watkins,24400,47.2,52.38,1.109745763
52456,Philip Rivers,Keenan Allen,Hunter Henry,Kyle Rudolph,25300,46.8,33.88,0.723931624
52466,Philip Rivers,Keenan Allen,Mike Williams,Kyle Rudolph,25100,46.5,47.08,1.012473118
50717,Teddy Bridgewater,DJ Moore,Curtis Samuel,Adam Trautman,24100,46.4,34.94,0.753017241
52394,Eli Manning,Darius Slayton,Sterling Shepard,Allen Hurns,24800,45.8,43.42,0.948034934
50470,Drew Lock,Tim Patrick,Jerry Jeudy,Mike Williams,23200,45.7,37.96,0.830634573
50488,Drew Lock,Tim Patrick,KJ Hamler,Mike Williams,23300,45.7,29.16,0.638074398
50726,Teddy Bridgewater,DJ Moore,Robby Anderson,Adam Trautman,24600,45.7,24.84,0.543544858
52405,Eli Manning,Darius Slayton,Kaden Smith,DeVante Parker,24700,45.5,52.92,1.163076923
52418,Eli Manning,Sterling Shepard,Kaden Smith,DeVante Parker,24300,45.5,58.42,1.283956044
52397,Eli Manning,Darius Slayton,Sterling Shepard,Mike Gesicki,24200,45.5,48.72,1.070769231
52411,Eli Manning,Sterling Shepard,Golden Tate,Allen Hurns,24800,45.3,44.92,0.991611479
52401,Eli Manning,Darius Slayton,Golden Tate,Allen Hurns,25200,45.3,39.42,0.870198675
