,starting_position,finishing_position,laps_led,times_led,laps_completed,finishing_status,disqualified,race_name,name,team,series
3204,20,25,0,0,396,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Ryan Preece,JTG Daugherty Racing,1
3205,25,29,0,0,395,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Corey LaJoie,Spire Motorsports,1
3206,21,22,0,0,397,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Cole Custer,Stewart-Haas Racing,1
3207,22,17,0,0,398,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Daniel Suarez,Trackhouse Racing Team,1
3208,36,31,0,0,389,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Garrett Smithley,Rick Ware Racing,1
3209,10,3,10,3,400,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Christopher Bell,Joe Gibbs Racing,1
3210,29,27,0,0,396,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Justin Haley,Kaulig Racing,1
3211,14,19,0,0,398,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,William Byron,Hendrick Motorsports,1
3212,33,36,0,0,385,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Josh Bilicki,Spire Motorsports,1
3213,26,16,0,0,398,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Chase Briscoe,Stewart-Haas Racing,1
3214,35,35,0,0,386,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Quin Houff,Starcom Racing,1
3215,30,26,0,0,396,Running,FALSE,Federated Auto Parts 400 Salute to First Responders,Anthony Alfredo,Our Motorsports,1
3216,29,22,0,0,117,Running,FALSE,YellaWood 500,Corey LaJoie,Spire Motorsports,1
3217,36,25,0,0,117,Running,FALSE,YellaWood 500,Joey Gase,,1
3218,17,14,0,0,117,Running,FALSE,YellaWood 500,Chase Briscoe,Stewart-Haas Racing,1
3219,13,39,2,1,97,Accident,FALSE,YellaWood 500,Tyler Reddick,Richard Childress Racing,1
3220,4,15,0,0,117,Running,FALSE,YellaWood 500,Ryan Blaney,Team Penske,1
3221,19,1,5,1,117,Running,FALSE,YellaWood 500,Bubba Wallace,23XI Racing,1
3222,2,27,4,2,117,Running,FALSE,YellaWood 500,Kyle Busch,Joe Gibbs Racing,1
3223,21,16,10,3,117,Running,FALSE,YellaWood 500,Ricky Stenhouse Jr.,JTG Daugherty Racing,1
3224,1,7,6,4,117,Running,FALSE,YellaWood 500,Denny Hamlin,Joe Gibbs Racing,1
3225,28,13,7,1,117,Running,FALSE,YellaWood 500,Cole Custer,Stewart-Haas Racing,1
3226,5,37,3,1,113,Running,FALSE,YellaWood 500,Kyle Larson,Hendrick Motorsports,1
3227,34,31,0,0,117,Running,FALSE,YellaWood 500,Josh Bilicki,Spire Motorsports,1
3228,15,35,2,1,115,Accident,FALSE,YellaWood 500,Matt DiBenedetto,Rackley W.A.R.,1
3229,25,21,0,0,117,Running,FALSE,YellaWood 500,Ryan Newman,Roush Fenway Racing,1
3230,6,12,2,1,117,Running,FALSE,YellaWood 500,Martin Truex Jr.,Joe Gibbs Racing,1
3231,38,20,4,1,117,Running,FALSE,YellaWood 500,Justin Haley,Kaulig Racing,1
3232,33,40,0,0,55,Accident,FALSE,YellaWood 500,Justin Allgaier,JR Motorsports,1
3233,20,26,0,0,117,Running,FALSE,YellaWood 500,Aric Almirola,Stewart-Haas Racing,1
3234,23,33,0,0,116,Running,FALSE,YellaWood 500,Ross Chastain,Trackhouse Racing Team,1
3235,7,2,13,2,117,Running,FALSE,YellaWood 500,Brad Keselowski,RFK Racing,1
3236,35,19,0,0,117,Running,FALSE,YellaWood 500,Quin Houff,Starcom Racing,1
3237,14,4,9,2,117,Running,FALSE,YellaWood 500,Kurt Busch,23XI Racing,1
3238,11,38,1,1,97,Accident,FALSE,YellaWood 500,Alex Bowman,Hendrick Motorsports,1
3239,10,36,0,0,115,Accident,FALSE,YellaWood 500,William Byron,Hendrick Motorsports,1
3240,12,5,12,4,117,Running,FALSE,YellaWood 500,Christopher Bell,Joe Gibbs Racing,1
3241,22,17,0,0,117,Running,FALSE,YellaWood 500,Michael McDowell,Front Row Motorsports,1
3242,31,28,4,1,117,Running,FALSE,YellaWood 500,Cody Ware,,1
3243,8,3,9,3,117,Running,FALSE,YellaWood 500,Joey Logano,Team Penske,1
3244,18,23,0,0,117,Running,FALSE,YellaWood 500,Daniel Suarez,Trackhouse Racing Team,1
3245,3,18,0,0,117,Running,FALSE,YellaWood 500,Chase Elliott,Hendrick Motorsports,1
3246,16,11,0,0,117,Running,FALSE,YellaWood 500,Austin Dillon,Richard Childress Racing,1
3247,30,10,1,1,117,Running,FALSE,YellaWood 500,Anthony Alfredo,Our Motorsports,1
3248,40,24,0,0,117,Running,FALSE,YellaWood 500,Landon Cassill,Kaulig Racing,1
3249,37,29,0,0,117,Running,FALSE,YellaWood 500,Garrett Smithley,Rick Ware Racing,1
3250,24,6,7,1,117,Running,FALSE,YellaWood 500,Chris Buescher,RFK Racing,1
3251,9,8,16,5,117,Running,FALSE,YellaWood 500,Kevin Harvick,Stewart-Haas Racing,1
3252,27,32,0,0,116,Accident,FALSE,YellaWood 500,Ryan Preece,JTG Daugherty Racing,1
3253,26,9,0,0,117,Running,FALSE,YellaWood 500,Erik Jones,Petty GMS Motorsports,1
3254,32,30,0,0,117,Running,FALSE,YellaWood 500,BJ McLeod,Live Fast Motorsports,1
3255,39,34,0,0,116,Running,FALSE,YellaWood 500,James Davison,,1
3256,1,1,13,2,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Ben Rhodes,ThorSport Racing,3
3257,34,9,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Timmy Hill,,3
3258,11,40,0,0,35,Accident,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Zane Smith,Front Row Motorsports,3
3259,31,7,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Derek Kraus,McAnally-Hilgemann Racing,3
3260,8,12,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Chandler Smith,Kyle Busch Motorsports,3
3261,23,28,0,0,50,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Hailie Deegan,David Gilliland Racing,3
3262,36,37,0,0,41,Accident,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Sam Mayer,JR Motorsports,3
3263,17,35,0,0,47,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Jennifer Jo Cobb,Jennifer Jo Cobb Racing,3
3264,13,27,0,0,50,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Bobby Reuse,,3
3265,28,19,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Tate Fogleman,On Point Motorsports,3
3266,39,32,0,0,48,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Norm Benning,Norm Benning Racing,3
3267,27,24,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Timothy Peters,Rackley W.A.R.,3
3268,12,26,5,1,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Raphael Lessard,GMS Racing,3
3269,5,2,17,3,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Sheldon Creed,Richard Childress Racing,3
3270,6,34,0,0,47,Fuel Pressure,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Cory Roper,Roper Racing,3
3271,16,10,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Christian Eckes,,3
3272,29,22,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Chase Purdy,Hattori Racing Enterprises,3
3273,3,14,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Carson Hocevar,Niece Motorsports,3
3274,4,3,14,1,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,John Hunter Nemechek,Kyle Busch Motorsports,3
3275,38,17,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Dawson Cram,,3
3276,19,18,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Johnny Sauter,ThorSport Racing,3
3277,30,11,1,1,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Stewart Friesen,Halmar Friesen Racing,3
3278,40,36,0,0,45,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Lawless Alan,Niece Motorsports,3
3279,20,33,0,0,48,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Austin Hill,Richard Childress Racing,3
3280,22,23,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Parker Chase,,3
3281,18,38,0,0,41,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Jason White,,3
3282,9,6,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Matt Crafton,ThorSport Racing,3
3283,24,8,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Kaz Grala,Richard Childress Racing,3
3284,26,21,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Tyler Ankrum,Hattori Racing Enterprises,3
3285,21,25,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Brett Moffitt,Our Motorsports,3
3286,2,31,0,0,48,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Ryan Truex,Niece Motorsports,3
3287,10,39,0,0,38,Transmission,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Spencer Boyd,Young's Motorsports,3
3288,32,4,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Todd Gilliland,Front Row Motorsports,3
3289,14,15,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Austin Wayne Self,AM Racing,3
3290,33,20,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Tanner Gray,David Gilliland Racing,3
3291,15,30,0,0,49,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Danny Bohn,,3
3292,7,16,0,0,51,Running,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Codie Rohrbaugh,CR7 Motorsports,3
3293,35,29,0,0,49,Accident,FALSE,BrakeBest Brake Pads 159 At DAYTONA Presented by O’Reilly,Jett Noland,,3
